Name,Type,Latitude,Logitude
2749,LightBuilding,7.739997639379543,7.739997639379543
2679,SingleHouse,7.738502914436167,7.738502914436167
2779,LightBuilding,7.737246976347177,7.737246976347177
2767,LightBuilding,7.740478041837521,7.740478041837521
2787,CollectiveHouse,7.734709343386951,7.734709343386951
2663,CollectiveHouse,7.739944088899756,7.739944088899756
2777,CollectiveHouse,7.7336178675716285,7.7336178675716285
2832,Garage,7.73383932337819,7.73383932337819
2754,LightBuilding,7.740419808633424,7.740419808633424
2781,LightBuilding,7.738396315348703,7.738396315348703
2691,CollectiveHouse,7.7389223460012015,7.7389223460012015
2780,Garage,7.733960829890097,7.733960829890097
2817,CollectiveHouse,7.735016409851004,7.735016409851004
2831,CollectiveHouse,7.735182270105892,7.735182270105892
2827,CollectiveHouse,7.7338990560580525,7.7338990560580525
2704,Garage,7.729014259014744,7.729014259014744
3990,SingleHouse,7.747430525629559,7.747430525629559
3876,SingleHouse,7.7471474676639245,7.7471474676639245
3819,SingleHouse,7.745407566469451,7.745407566469451
4531,SingleHouse,7.739415314825149,7.739415314825149
2841,SingleHouse,7.733101560012857,7.733101560012857
2911,SingleHouse,7.729871735021999,7.729871735021999
4597,CommercialBuilding,7.72738552862765,7.72738552862765
2925,SingleHouse,7.730728709123262,7.730728709123262
3861,SingleHouse,7.745391530385031,7.745391530385031
4008,SingleHouse,7.728335526885422,7.728335526885422
2819,CollectiveHouse,7.73343383795175,7.73343383795175
2686,CollectiveHouse,7.739433838744916,7.739433838744916
2798,LightBuilding,7.739800422486939,7.739800422486939
2806,CollectiveHouse,7.734010027665455,7.734010027665455
2805,CollectiveHouse,7.733580230602814,7.733580230602814
2734,LightBuilding,7.736228301816072,7.736228301816072
2728,Garage,7.738704424977814,7.738704424977814
2689,School,7.735689732531093,7.735689732531093
2712,Garage,7.738692296394076,7.738692296394076
2692,LightBuilding,7.741609948263823,7.741609948263823
2834,Garage,7.734409138849275,7.734409138849275
4691,SportBuilding,7.738871363006359,7.738871363006359
2706,School,7.734966221818427,7.734966221818427
2801,LightBuilding,7.742772965559735,7.742772965559735
4693,LightBuilding,7.743346095850673,7.743346095850673
2764,LightBuilding,7.744004640023471,7.744004640023471
2775,LightBuilding,7.744987472270893,7.744987472270893
4200,SingleHouse,7.74547703673683,7.74547703673683
4064,SingleHouse,7.747033646788192,7.747033646788192
4021,SingleHouse,7.747605259030083,7.747605259030083
3911,SingleHouse,7.747235106302012,7.747235106302012
3951,SingleHouse,7.747345324609445,7.747345324609445
4220,SingleHouse,7.751871240885081,7.751871240885081
4135,SingleHouse,7.745899653965134,7.745899653965134
4175,LightBuilding,7.745822264199342,7.745822264199342
4124,SingleHouse,7.745544380875366,7.745544380875366
4159,SingleHouse,7.746771602636993,7.746771602636993
4582,SingleHouse,7.743914555544761,7.743914555544761
2763,SingleHouse,7.743806940888865,7.743806940888865
2862,SingleHouse,7.743972916688404,7.743972916688404
2785,LightBuilding,7.744564374281003,7.744564374281003
2795,LightBuilding,7.74283850930382,7.74283850930382
2789,CommercialBuilding,7.743877142421405,7.743877142421405
2756,LightBuilding,7.7444200726794605,7.7444200726794605
2759,CollectiveHouse,7.733582203169087,7.733582203169087
2760,Church,7.735041761890377,7.735041761890377
2837,Garage,7.735009144716095,7.735009144716095
2778,LightBuilding,7.740175130098771,7.740175130098771
2770,LightBuilding,7.736343315790947,7.736343315790947
2802,CollectiveHouse,7.733173746383864,7.733173746383864
2800,CollectiveHouse,7.73263494989515,7.73263494989515
2776,SingleHouse,7.732168063069707,7.732168063069707
2794,SingleHouse,7.7320522490041625,7.7320522490041625
2737,CollectiveHouse,7.732400862120943,7.732400862120943
2765,SingleHouse,7.7322050911114015,7.7322050911114015
2788,SingleHouse,7.732207066090621,7.732207066090621
2761,SingleHouse,7.732255175594922,7.732255175594922
2755,CollectiveHouse,7.7322685640651905,7.7322685640651905
2748,CollectiveHouse,7.732322709882524,7.732322709882524
2735,CollectiveHouse,7.732597569289537,7.732597569289537
2822,CollectiveHouse,7.73291947160925,7.73291947160925
2825,SingleHouse,7.731887398690974,7.731887398690974
2823,Garage,7.732049011430499,7.732049011430499
2810,CollectiveHouse,7.732784930946403,7.732784930946403
2839,SingleHouse,7.732646310065649,7.732646310065649
3010,SingleHouse,7.733499203349778,7.733499203349778
2982,SingleHouse,7.733438024717046,7.733438024717046
2939,SingleHouse,7.733671044922661,7.733671044922661
2950,SingleHouse,7.73373476207932,7.73373476207932
3060,SingleHouse,7.747659370271809,7.747659370271809
2747,SingleHouse,7.743813736437469,7.743813736437469
2690,Garage,7.743596093903244,7.743596093903244
2699,SingleHouse,7.743741157779986,7.743741157779986
2727,SingleHouse,7.743772038948483,7.743772038948483
2750,SingleHouse,7.743746062558013,7.743746062558013
3114,CommercialBuilding,7.73240361688681,7.73240361688681
4614,SingleHouse,7.733380092243478,7.733380092243478
4609,SingleHouse,7.732285867557787,7.732285867557787
4610,SingleHouse,7.732630567528092,7.732630567528092
4611,SingleHouse,7.7328400388111085,7.7328400388111085
4612,SingleHouse,7.733076906998371,7.733076906998371
3491,SingleHouse,7.731524594716566,7.731524594716566
4323,CommercialBuilding,7.728543130185626,7.728543130185626
4143,SingleHouse,7.729078440340506,7.729078440340506
4250,SingleHouse,7.729660704809065,7.729660704809065
4225,SingleHouse,7.729394427703388,7.729394427703388
4243,SingleHouse,7.730111355878077,7.730111355878077
4183,SingleHouse,7.728923261830959,7.728923261830959
4217,SingleHouse,7.728747182627157,7.728747182627157
4370,CommercialBuilding,7.728088491710646,7.728088491710646
4354,SingleHouse,7.72846813372402,7.72846813372402
4364,SingleHouse,7.729097219118837,7.729097219118837
4261,SingleHouse,7.745896703550085,7.745896703550085
4366,SingleHouse,7.72944833333785,7.72944833333785
4369,SingleHouse,7.729766446460997,7.729766446460997
4362,SingleHouse,7.728767586351583,7.728767586351583
4277,SingleHouse,7.7291527278922505,7.7291527278922505
4256,SingleHouse,7.728706304059711,7.728706304059711
4066,SingleHouse,7.729856466714013,7.729856466714013
3948,SingleHouse,7.729403309566812,7.729403309566812
3981,SingleHouse,7.730231859740499,7.730231859740499
4012,SingleHouse,7.7299002798844185,7.7299002798844185
3895,SingleHouse,7.729501953343622,7.729501953343622
4017,SingleHouse,7.729305979372931,7.729305979372931
4080,SingleHouse,7.72946706702773,7.72946706702773
4089,SingleHouse,7.72970814850155,7.72970814850155
3899,SingleHouse,7.731436365432664,7.731436365432664
3946,SingleHouse,7.731594391766313,7.731594391766313
3983,SingleHouse,7.73148234102906,7.73148234102906
4074,SingleHouse,7.731312621145145,7.731312621145145
4112,SingleHouse,7.731268181559967,7.731268181559967
4155,SingleHouse,7.731216024415,7.731216024415
4027,SingleHouse,7.731389486498266,7.731389486498266
4037,SingleHouse,7.733907884017531,7.733907884017531
3997,SingleHouse,7.734926963575819,7.734926963575819
4003,SingleHouse,7.735113877348108,7.735113877348108
3964,SingleHouse,7.7353502646011,7.7353502646011
3925,SingleHouse,7.734597706430503,7.734597706430503
3890,SingleHouse,7.734815740474758,7.734815740474758
4048,SingleHouse,7.734696929704969,7.734696929704969
4050,SingleHouse,7.735205916054939,7.735205916054939
4040,SingleHouse,7.736075475270702,7.736075475270702
4052,SingleHouse,7.734937829640908,7.734937829640908
4045,SingleHouse,7.735770208159164,7.735770208159164
3889,SingleHouse,7.73382113358406,7.73382113358406
3888,SingleHouse,7.734179533943755,7.734179533943755
3984,SingleHouse,7.735887810125542,7.735887810125542
3847,SingleHouse,7.733820045920313,7.733820045920313
4654,SingleHouse,7.735879659143753,7.735879659143753
4653,SingleHouse,7.736013430894239,7.736013430894239
4652,SingleHouse,7.736077213280747,7.736077213280747
4651,SingleHouse,7.736180453618026,7.736180453618026
4296,SingleHouse,7.737208338015701,7.737208338015701
3882,SingleHouse,7.735665601933612,7.735665601933612
3767,SingleHouse,7.735373044232778,7.735373044232778
3760,SingleHouse,7.735007101333652,7.735007101333652
3758,SingleHouse,7.734713590820542,7.734713590820542
3739,SingleHouse,7.7351340781333136,7.7351340781333136
3603,SingleHouse,7.734157954909443,7.734157954909443
3617,SingleHouse,7.734397014665085,7.734397014665085
3646,SingleHouse,7.73473762981704,7.73473762981704
3485,SingleHouse,7.747280494270228,7.747280494270228
3240,SingleHouse,7.750248712612022,7.750248712612022
3245,SingleHouse,7.750011800569513,7.750011800569513
3126,SingleHouse,7.7502978580076105,7.7502978580076105
3127,CollectiveHouse,7.749545039742605,7.749545039742605
3123,CollectiveHouse,7.749951911201845,7.749951911201845
3137,SingleHouse,7.749051184268947,7.749051184268947
3158,SingleHouse,7.750563364737597,7.750563364737597
3145,SingleHouse,7.750857176940409,7.750857176940409
3160,SingleHouse,7.751098833435826,7.751098833435826
3937,SingleHouse,7.754044763757349,7.754044763757349
3865,SingleHouse,7.75398350067628,7.75398350067628
3988,SingleHouse,7.754111134212147,7.754111134212147
4039,SingleHouse,7.754226027783702,7.754226027783702
4079,SingleHouse,7.754249166014833,7.754249166014833
4115,SingleHouse,7.7542038226680265,7.7542038226680265
4179,SingleHouse,7.754216137844246,7.754216137844246
3900,SingleHouse,7.754083943434575,7.754083943434575
4683,CollectiveHouse,7.754123738260445,7.754123738260445
4687,CollectiveHouse,7.755213388483628,7.755213388483628
4684,CollectiveHouse,7.754788048199548,7.754788048199548
4686,CollectiveHouse,7.754548400776561,7.754548400776561
3798,SingleHouse,7.753785768909694,7.753785768909694
4690,CollectiveHouse,7.75503711161998,7.75503711161998
4184,SingleHouse,7.754462184180467,7.754462184180467
4688,CollectiveHouse,7.75459295790508,7.75459295790508
3842,SingleHouse,7.75375053860971,7.75375053860971
4689,CollectiveHouse,7.754015830086893,7.754015830086893
3464,CollectiveHouse,7.7539018835197595,7.7539018835197595
3408,SingleHouse,7.753987248805515,7.753987248805515
3486,CollectiveHouse,7.7540328436467405,7.7540328436467405
3520,CommercialBuilding,7.75455488039664,7.75455488039664
3465,CommercialBuilding,7.754091881766331,7.754091881766331
3521,CommercialBuilding,7.753930661522396,7.753930661522396
3358,SingleHouse,7.75311411269356,7.75311411269356
3351,SingleHouse,7.752682756260735,7.752682756260735
3363,CollectiveHouse,7.753447901557263,7.753447901557263
3366,CollectiveHouse,7.753672559287196,7.753672559287196
3352,Garage,7.753260236976996,7.753260236976996
3268,SingleHouse,7.75247597429105,7.75247597429105
3336,SingleHouse,7.752113456905251,7.752113456905251
3332,SingleHouse,7.751728192726164,7.751728192726164
3342,SingleHouse,7.752270566413301,7.752270566413301
3334,SingleHouse,7.751927356301027,7.751927356301027
3313,SingleHouse,7.7513953828738975,7.7513953828738975
3316,SingleHouse,7.75375629025613,7.75375629025613
3331,SingleHouse,7.7535063524277925,7.7535063524277925
3302,SingleHouse,7.753268804177139,7.753268804177139
3275,SingleHouse,7.752725135818338,7.752725135818338
3340,SingleHouse,7.753348452085969,7.753348452085969
3323,SingleHouse,7.751699388195695,7.751699388195695
3317,SingleHouse,7.751077629262042,7.751077629262042
3919,SingleHouse,7.748264820216244,7.748264820216244
3957,SingleHouse,7.748273575266785,7.748273575266785
3619,SingleHouse,7.74740258202816,7.74740258202816
3608,SingleHouse,7.75267725780708,7.75267725780708
3546,SingleHouse,7.750590867551816,7.750590867551816
3649,SingleHouse,7.751823937954784,7.751823937954784
3648,SingleHouse,7.752675430903184,7.752675430903184
3596,SingleHouse,7.750949484636749,7.750949484636749
3631,SingleHouse,7.750909201640113,7.750909201640113
3581,Garage,7.7528451429408936,7.7528451429408936
3597,SingleHouse,7.75183241943752,7.75183241943752
3601,SingleHouse,7.75230665692389,7.75230665692389
3451,SingleHouse,7.748425419311943,7.748425419311943
3507,SingleHouse,7.747571371415164,7.747571371415164
3524,SingleHouse,7.747517076836265,7.747517076836265
3635,SingleHouse,7.7475744076039295,7.7475744076039295
3636,SingleHouse,7.74818348732437,7.74818348732437
3637,SingleHouse,7.748422593756738,7.748422593756738
3670,CollectiveHouse,7.74926172310542,7.74926172310542
3705,CollectiveHouse,7.749680854809297,7.749680854809297
3541,SingleHouse,7.747676603254296,7.747676603254296
3344,SingleHouse,7.750636416262495,7.750636416262495
3589,SingleHouse,7.747487975299452,7.747487975299452
3461,Garage,7.748423039783506,7.748423039783506
3460,SingleHouse,7.748225549051841,7.748225549051841
3930,CommercialBuilding,7.753086485089858,7.753086485089858
3936,SingleHouse,7.752256451570233,7.752256451570233
3804,SingleHouse,7.752844156217516,7.752844156217516
3801,SingleHouse,7.753286688115802,7.753286688115802
3914,SingleHouse,7.753388246749841,7.753388246749841
3897,Garage,7.752351875815411,7.752351875815411
3932,SingleHouse,7.752766307239537,7.752766307239537
4002,SingleHouse,7.750318586400368,7.750318586400368
3987,SingleHouse,7.750864655797078,7.750864655797078
3901,SingleHouse,7.751474363272138,7.751474363272138
3950,SingleHouse,7.751583784162655,7.751583784162655
4169,CollectiveHouse,7.7488933834272276,7.7488933834272276
4061,SingleHouse,7.748806170818707,7.748806170818707
3975,SingleHouse,7.749733444245488,7.749733444245488
4036,SingleHouse,7.749291910265858,7.749291910265858
4392,SingleHouse,7.747860118970844,7.747860118970844
4108,SingleHouse,7.747928755396975,7.747928755396975
4424,SingleHouse,7.74899759923575,7.74899759923575
4406,SingleHouse,7.749118895999769,7.749118895999769
4090,CollectiveHouse,7.749850644396974,7.749850644396974
3982,SingleHouse,7.753030505431937,7.753030505431937
4287,SingleHouse,7.752851103257377,7.752851103257377
4253,SingleHouse,7.75287720465242,7.75287720465242
4288,SingleHouse,7.752323911271196,7.752323911271196
4286,SingleHouse,7.751847021822725,7.751847021822725
4312,SingleHouse,7.750653960161071,7.750653960161071
4328,SingleHouse,7.749968328747423,7.749968328747423
4320,SingleHouse,7.751187201998646,7.751187201998646
4432,SingleHouse,7.751040407291979,7.751040407291979
4468,SingleHouse,7.750330050202652,7.750330050202652
4413,SingleHouse,7.751350153448223,7.751350153448223
4401,SingleHouse,7.749910862944631,7.749910862944631
4376,SingleHouse,7.750841420489232,7.750841420489232
4374,SingleHouse,7.751115782986761,7.751115782986761
4367,SingleHouse,7.751403325441291,7.751403325441291
4393,SingleHouse,7.750298629493806,7.750298629493806
4394,SingleHouse,7.751786316291222,7.751786316291222
4430,SingleHouse,7.74954045827167,7.74954045827167
4459,SingleHouse,7.749945363113079,7.749945363113079
4303,SingleHouse,7.74359057418381,7.74359057418381
4279,SingleHouse,7.743845653457512,7.743845653457512
4283,SingleHouse,7.744121836223988,7.744121836223988
4408,SingleHouse,7.744279974730469,7.744279974730469
4449,SingleHouse,7.744015179188388,7.744015179188388
4351,SingleHouse,7.742416068831697,7.742416068831697
4419,SingleHouse,7.742220137614494,7.742220137614494
4405,SingleHouse,7.7420973310734915,7.7420973310734915
4451,SingleHouse,7.743787440352882,7.743787440352882
4431,SingleHouse,7.743412035761102,7.743412035761102
4423,SingleHouse,7.742555846480333,7.742555846480333
4359,SingleHouse,7.74310629016625,7.74310629016625
4433,SingleHouse,7.743036185500741,7.743036185500741
4391,SingleHouse,7.742347188685429,7.742347188685429
2675,LightBuilding,7.740505982241639,7.740505982241639
4397,SingleHouse,7.743419974408579,7.743419974408579
4421,SingleHouse,7.743823443587149,7.743823443587149
4308,SingleHouse,7.744599877571494,7.744599877571494
4313,SingleHouse,7.744071020167592,7.744071020167592
4299,SingleHouse,7.743773162191282,7.743773162191282
4403,SingleHouse,7.74259304664979,7.74259304664979
4336,SingleHouse,7.743401691270071,7.743401691270071
4268,SingleHouse,7.7432383105827975,7.7432383105827975
4577,Garage,7.744622088609072,7.744622088609072
4448,SingleHouse,7.742374044408343,7.742374044408343
4213,SingleHouse,7.743387206195028,7.743387206195028
4025,SingleHouse,7.745405584220806,7.745405584220806
4070,SingleHouse,7.745391631304782,7.745391631304782
3892,SingleHouse,7.7454024952283005,7.7454024952283005
4101,SingleHouse,7.743867623543203,7.743867623543203
4123,Garage,7.743794561428125,7.743794561428125
4182,SingleHouse,7.743469266611768,7.743469266611768
4071,SingleHouse,7.744019546288224,7.744019546288224
4007,SingleHouse,7.744240635894036,7.744240635894036
3958,SingleHouse,7.744401323184386,7.744401323184386
3935,SingleHouse,7.744595078882744,7.744595078882744
3906,SingleHouse,7.744665461901753,7.744665461901753
4077,SingleHouse,7.743858034862029,7.743858034862029
4206,Garage,7.745063598243753,7.745063598243753
4227,SingleHouse,7.7442641115856246,7.7442641115856246
4235,SingleHouse,7.7439356175379,7.7439356175379
4229,SingleHouse,7.744891847395119,7.744891847395119
4237,SingleHouse,7.744472130016378,7.744472130016378
3833,SingleHouse,7.745109101608324,7.745109101608324
3969,SingleHouse,7.744665955156995,7.744665955156995
3940,SingleHouse,7.745400530829487,7.745400530829487
4138,SingleHouse,7.744727913458062,7.744727913458062
3879,Garage,7.745054108039502,7.745054108039502
3945,SingleHouse,7.744887985019868,7.744887985019868
4189,SingleHouse,7.74407910011748,7.74407910011748
4193,Garage,7.7443805593725195,7.7443805593725195
3985,SingleHouse,7.74542077571872,7.74542077571872
4272,SingleHouse,7.746254461603144,7.746254461603144
4274,SingleHouse,7.746535679610879,7.746535679610879
4216,SingleHouse,7.747477989464708,7.747477989464708
4174,SingleHouse,7.747256982417216,7.747256982417216
4125,SingleHouse,7.747508462327322,7.747508462327322
3826,SingleHouse,7.746525398844156,7.746525398844156
3751,SingleHouse,7.745870668661871,7.745870668661871
4069,SingleHouse,7.746800897964784,7.746800897964784
4092,SingleHouse,7.747361214756799,7.747361214756799
4211,SingleHouse,7.746949945945195,7.746949945945195
4285,SingleHouse,7.745553872017199,7.745553872017199
4178,SingleHouse,7.747500474664834,7.747500474664834
4171,SingleHouse,7.747029135683922,7.747029135683922
3991,SingleHouse,7.746755885944956,7.746755885944956
3972,SingleHouse,7.746545249783781,7.746545249783781
3917,SingleHouse,7.746209911681669,7.746209911681669
3877,Garage,7.7460944698368905,7.7460944698368905
4072,SingleHouse,7.745849264998744,7.745849264998744
4035,SingleHouse,7.7458373776748575,7.7458373776748575
3994,SingleHouse,7.745854795670661,7.745854795670661
3947,SingleHouse,7.745860597106912,7.745860597106912
3896,SingleHouse,7.745863158708637,7.745863158708637
3863,SingleHouse,7.745871509156392,7.745871509156392
3675,SingleHouse,7.746208432001102,7.746208432001102
3622,SingleHouse,7.746482481045819,7.746482481045819
3599,SingleHouse,7.746671948471871,7.746671948471871
3572,SingleHouse,7.746956231891291,7.746956231891291
3545,SingleHouse,7.747111461321948,7.747111461321948
3690,SingleHouse,7.745979371068982,7.745979371068982
3726,Garage,7.745720907483981,7.745720907483981
3820,SingleHouse,7.745841273994306,7.745841273994306
3980,SingleHouse,7.746190992924612,7.746190992924612
4030,SingleHouse,7.7471990480346,7.7471990480346
3934,SingleHouse,7.746691369239626,7.746691369239626
3891,SingleHouse,7.746668637496765,7.746668637496765
3966,SingleHouse,7.746990376122021,7.746990376122021
3793,SingleHouse,7.746632509194401,7.746632509194401
3747,SingleHouse,7.746667877276957,7.746667877276957
3667,SingleHouse,7.746645354820354,7.746645354820354
4113,SingleHouse,7.746739361308764,7.746739361308764
3702,SingleHouse,7.746669283851628,7.746669283851628
4194,SingleHouse,7.746312640956435,7.746312640956435
3593,Garage,7.747030151545074,7.747030151545074
3628,SingleHouse,7.7468449253662355,7.7468449253662355
4065,SingleHouse,7.7473308161912655,7.7473308161912655
3862,SingleHouse,7.7465295400651515,7.7465295400651515
3764,SingleHouse,7.7456228096659885,7.7456228096659885
3792,SingleHouse,7.74620453116338,7.74620453116338
4097,SingleHouse,7.746993947091478,7.746993947091478
4085,CollectiveHouse,7.746209933215361,7.746209933215361
4117,SingleHouse,7.747225630706964,7.747225630706964
4215,SingleHouse,7.7471794046576665,7.7471794046576665
4241,SingleHouse,7.74673040227573,7.74673040227573
4458,SingleHouse,7.744905045280956,7.744905045280956
4487,SingleHouse,7.745504660924011,7.745504660924011
4490,SingleHouse,7.745854283928319,7.745854283928319
4399,SingleHouse,7.746576108494976,7.746576108494976
4358,SingleHouse,7.745646262658967,7.745646262658967
4395,SingleHouse,7.746295136909976,7.746295136909976
4491,LightBuilding,7.746456123761571,7.746456123761571
4464,SingleHouse,7.746559094315562,7.746559094315562
4426,SingleHouse,7.747270538178698,7.747270538178698
4361,SingleHouse,7.745846476730167,7.745846476730167
4416,SingleHouse,7.746814161246422,7.746814161246422
4509,SingleHouse,7.746870176820362,7.746870176820362
4506,SingleHouse,7.747213856445562,7.747213856445562
4513,SingleHouse,7.747612005597796,7.747612005597796
4539,CommercialBuilding,7.747918077079645,7.747918077079645
4494,SingleHouse,7.746219936220392,7.746219936220392
4497,SingleHouse,7.748268981114319,7.748268981114319
4460,SingleHouse,7.748316032177935,7.748316032177935
4498,SingleHouse,7.748909586915033,7.748909586915033
4528,SingleHouse,7.748363781179757,7.748363781179757
4417,SingleHouse,7.74747086283575,7.74747086283575
4409,School,7.745214069118212,7.745214069118212
4442,LightBuilding,7.745127517559744,7.745127517559744
4526,SingleHouse,7.747417628911371,7.747417628911371
4477,SingleHouse,7.745120716041126,7.745120716041126
4505,CommercialBuilding,7.7481063205875795,7.7481063205875795
4434,SingleHouse,7.732493757189824,7.732493757189824
4466,SingleHouse,7.732760909446324,7.732760909446324
4492,SingleHouse,7.734549165883193,7.734549165883193
4518,SingleHouse,7.730549218901237,7.730549218901237
4546,SingleHouse,7.73124374677966,7.73124374677966
4519,SingleHouse,7.731324316529607,7.731324316529607
4496,SingleHouse,7.730129531119752,7.730129531119752
4533,SingleHouse,7.730978117593525,7.730978117593525
4523,SingleHouse,7.730753860483008,7.730753860483008
4439,SingleHouse,7.731374211597222,7.731374211597222
4437,SingleHouse,7.730808344633203,7.730808344633203
4427,SingleHouse,7.730373369535025,7.730373369535025
4422,SingleHouse,7.729869188174672,7.729869188174672
4435,SingleHouse,7.731071102235729,7.731071102235729
4441,SingleHouse,7.729217357579444,7.729217357579444
4453,SingleHouse,7.729836036525398,7.729836036525398
4493,SingleHouse,7.732179394273959,7.732179394273959
4545,SingleHouse,7.732093629619322,7.732093629619322
4469,SingleHouse,7.733201223763577,7.733201223763577
4471,SingleHouse,7.733436289696291,7.733436289696291
4472,SingleHouse,7.7336582099755535,7.7336582099755535
4473,SingleHouse,7.73387655988474,7.73387655988474
4479,SingleHouse,7.73409481281023,7.73409481281023
4486,SingleHouse,7.7343158058394454,7.7343158058394454
4489,SingleHouse,7.734786370679059,7.734786370679059
4476,SingleHouse,7.7349760748633996,7.7349760748633996
4474,SingleHouse,7.735219620177986,7.735219620177986
4465,SingleHouse,7.735420349095361,7.735420349095361
4462,SingleHouse,7.7356134270467605,7.7356134270467605
4455,SingleHouse,7.736110101550315,7.736110101550315
4510,SingleHouse,7.732138525675848,7.732138525675848
4549,SingleHouse,7.732051798261796,7.732051798261796
4529,SingleHouse,7.733698676570825,7.733698676570825
4514,SingleHouse,7.732967413596732,7.732967413596732
4566,SingleHouse,7.73436347421349,7.73436347421349
4551,SingleHouse,7.732403124145914,7.732403124145914
4552,SingleHouse,7.732617861859201,7.732617861859201
4556,SingleHouse,7.733280543964585,7.733280543964585
4548,SingleHouse,7.737019648415632,7.737019648415632
4561,SingleHouse,7.736270455181751,7.736270455181751
4553,SingleHouse,7.736728976498755,7.736728976498755
4557,SingleHouse,7.7364953228250615,7.7364953228250615
4542,SingleHouse,7.7374264106975,7.7374264106975
4565,SingleHouse,7.735845219333852,7.735845219333852
4568,SingleHouse,7.735632255116451,7.735632255116451
4567,SingleHouse,7.735417828687777,7.735417828687777
4547,SingleHouse,7.737277087445827,7.737277087445827
4508,SingleHouse,7.73636540291025,7.73636540291025
4512,SingleHouse,7.732736404077171,7.732736404077171
4534,SingleHouse,7.733244331900747,7.733244331900747
4527,SingleHouse,7.733454754722613,7.733454754722613
4537,SingleHouse,7.733918387684933,7.733918387684933
4541,SingleHouse,7.73413435009514,7.73413435009514
4543,SingleHouse,7.734345845640396,7.734345845640396
4540,SingleHouse,7.734583318612186,7.734583318612186
4535,SingleHouse,7.734835111126962,7.734835111126962
2710,Garage,7.738860262416128,7.738860262416128
4525,SingleHouse,7.735060320533512,7.735060320533512
4530,SingleHouse,7.73531336737293,7.73531336737293
4520,SingleHouse,7.735537161335538,7.735537161335538
4532,SingleHouse,7.735716175385387,7.735716175385387
4517,SingleHouse,7.7359809578997885,7.7359809578997885
4515,SingleHouse,7.7361620895460605,7.7361620895460605
4511,SingleHouse,7.737335885367638,7.737335885367638
4538,SingleHouse,7.7379583074576495,7.7379583074576495
4507,SingleHouse,7.736877625177864,7.736877625177864
4502,SingleHouse,7.737844005077416,7.737844005077416
4499,SingleHouse,7.738253848359372,7.738253848359372
4407,SingleHouse,7.737229034717397,7.737229034717397
4404,SingleHouse,7.737514034411021,7.737514034411021
4450,SingleHouse,7.7379160882305165,7.7379160882305165
4418,SingleHouse,7.737694379418833,7.737694379418833
4500,SingleHouse,7.736655021974569,7.736655021974569
4564,SingleHouse,7.7360639501672255,7.7360639501672255
4444,SingleHouse,7.736473835460098,7.736473835460098
4443,SingleHouse,7.736736798395536,7.736736798395536
4560,SingleHouse,7.733705770788269,7.733705770788269
4562,SingleHouse,7.733920450162756,7.733920450162756
4563,SingleHouse,7.734145782503707,7.734145782503707
4410,SingleHouse,7.736504064953792,7.736504064953792
3968,SingleHouse,7.747627009524625,7.747627009524625
4558,SingleHouse,7.73476148873264,7.73476148873264
4550,SingleHouse,7.7358040379321285,7.7358040379321285
4314,SingleHouse,7.738764492480326,7.738764492480326
4271,SingleHouse,7.739628294871951,7.739628294871951
4411,SingleHouse,7.739360943773063,7.739360943773063
3924,SingleHouse,7.747582607859272,7.747582607859272
4226,SingleHouse,7.746515555570383,7.746515555570383
4330,SingleHouse,7.7391046859654065,7.7391046859654065
4291,SingleHouse,7.739886660307451,7.739886660307451
4275,SingleHouse,7.740310826712469,7.740310826712469
4643,SingleHouse,7.738266611484908,7.738266611484908
3500,SingleHouse,7.730046030621264,7.730046030621264
4310,SingleHouse,7.740567064686365,7.740567064686365
3466,SingleHouse,7.752605501381609,7.752605501381609
4400,SingleHouse,7.741097032922531,7.741097032922531
4570,SingleHouse,7.741185474404947,7.741185474404947
4436,SingleHouse,7.739457846352994,7.739457846352994
4571,SingleHouse,7.740906097311179,7.740906097311179
4463,SingleHouse,7.740690438185554,7.740690438185554
4569,SingleHouse,7.740289989555441,7.740289989555441
4332,SingleHouse,7.741002947508212,7.741002947508212
4298,SingleHouse,7.74094304566536,7.74094304566536
4246,SingleHouse,7.740858729759495,7.740858729759495
4478,CollectiveHouse,7.739981452700119,7.739981452700119
4481,SingleHouse,7.739491160606304,7.739491160606304
4482,SingleHouse,7.739650356957641,7.739650356957641
4258,LightBuilding,7.740834922793217,7.740834922793217
4311,LightBuilding,7.739611732005409,7.739611732005409
4414,CommercialBuilding,7.739729871913782,7.739729871913782
4383,SingleHouse,7.737909979088447,7.737909979088447
4398,SingleHouse,7.738127734162864,7.738127734162864
4484,SingleHouse,7.738638481266072,7.738638481266072
4438,SingleHouse,7.738402224518947,7.738402224518947
4457,SingleHouse,7.740848296069468,7.740848296069468
4521,SingleHouse,7.740477904129616,7.740477904129616
4544,SingleHouse,7.739182357765,7.739182357765
2731,CollectiveHouse,7.728909618472185,7.728909618472185
4503,SingleHouse,7.7401216192430695,7.7401216192430695
4524,SingleHouse,7.740715206204107,7.740715206204107
2741,Garage,7.729105760124292,7.729105760124292
4075,CommercialBuilding,7.727725859690466,7.727725859690466
2736,SingleHouse,7.744084906217753,7.744084906217753
2821,LightBuilding,7.745551451088156,7.745551451088156
2816,LightBuilding,7.745554620063946,7.745554620063946
2820,LightBuilding,7.7456386205292915,7.7456386205292915
2829,LightBuilding,7.745598667467138,7.745598667467138
2813,LightBuilding,7.745540433728598,7.745540433728598
2843,LightBuilding,7.745547786401838,7.745547786401838
